X	38	0
X	133	2
X	254	4
X	237	5
X	184	0
X	84	1
X	63	1
X	206	1
X	42	1
X	237	5
X	48	2
X	16	3
X	102	0
X	187	3
X	160	0
X	36	4
X	162	1
X	122	0
X	138	0
X	39	4
X	53	4
X	13	5
X	214	0
X	54	5
X	115	0
X	133	2
X	146	1
X	262	2
X	9	4
X	13	4
X	221	2
X	154	0
X	221	2
X	96	8
X	14	6
X	78	2
X	249	6
X	83	2
X	0	4
X	73	5
X	182	7
X	262	3
X	201	7
X	235	2
X	83	4
X	176	4
X	187	5
X	191	1
X	147	0
X	125	0
X	155	6
X	6	0
X	218	7
X	244	5
X	224	8
X	57	2
X	185	1
X	84	5
X	101	0
X	262	1
X	67	0
X	149	0
X	73	4
X	88	0
X	72	0
X	77	2
X	146	5
X	124	1
X	20	5
X	172	6
X	79	1
X	65	3
X	84	1
X	253	0
X	90	0
X	152	0
X	174	3
X	37	1
X	92	1
X	96	8
X	257	1
X	195	4
X	219	5
X	231	4
X	140	1
X	76	0
X	241	3
X	187	8
X	46	1
X	68	5
X	198	0
X	247	8
X	32	0
X	117	3
X	88	2
X	160	1
X	73	2
X	191	5
X	100	6
X	106	3
X	36	5
X	234	3
X	68	2
X	207	2
X	167	2
X	70	6
X	10	0
X	206	0
X	230	3
X	146	3
X	251	1
X	110	0
X	119	3
X	45	3
X	194	9
X	87	1
X	189	0
X	148	2
X	23	0
A	265	1
A	266	5
A	267	7
A	268	3
A	269	10
A	270	1
A	271	8
A	272	8
A	273	10
A	274	10
A	275	5
A	276	4
A	277	4
A	278	2
A	279	8
A	280	7
A	281	10
A	282	2
A	283	10
A	284	4
A	285	8
A	286	8
A	287	10
A	288	3
A	289	6
A	290	5
A	291	8
A	292	9
A	293	2
A	294	9
A	295	5
A	296	4
A	297	1
A	298	9
A	299	8
A	300	7
A	301	6
A	302	3
A	303	4
A	304	5
A	305	2
A	306	2
A	307	4
A	308	10
A	309	7
A	310	2
A	311	6
A	312	9
A	313	9
A	314	8
A	315	6
A	316	4
A	317	1
A	318	6
A	319	5
A	320	5
A	321	2
A	322	6
A	323	5
A	324	5
A	325	7
A	326	5
A	327	3
A	328	3
A	329	9
A	330	2
A	331	4
A	332	1
X	137	0
X	56	3
X	199	1
X	243	0
X	322	1
X	186	9
X	194	3
X	115	1
X	81	0
X	247	0
X	67	3
X	311	1
X	160	2
X	38	4
X	38	2
X	322	5
X	86	4
X	283	4
X	201	0
X	198	5
X	79	1
X	167	3
X	152	3
X	41	1
X	269	9
X	114	0
X	240	7
X	140	4
X	294	8
X	251	1
X	37	2
X	23	0
X	180	2
X	21	0
X	140	1
X	6	0
X	38	3
X	180	2
X	188	0
X	159	0
X	212	0
X	137	5
X	288	2
X	58	0
X	199	4
X	138	0
X	54	1
X	90	0
X	230	4
X	151	0
X	273	1
X	263	0
X	323	1
X	198	2
X	50	0
X	81	0
X	267	6
X	332	0
X	232	0
X	260	4
X	270	0
X	327	1
X	300	4
X	231	2
X	20	3
X	264	0
X	291	6
X	213	0
X	2	1
X	270	0
X	57	7
X	295	4
X	247	6
X	39	4
X	266	0
X	85	0
X	283	2
X	237	0
X	256	1
X	95	1
X	129	1
X	229	1
X	73	1
X	111	1
X	86	3
X	163	0
X	174	2
X	50	4
X	119	4
X	282	0
X	16	2
X	285	2
F	124	0
F	208	5
X	13	0
X	206	1
X	296	1
X	7	2
X	40	6
X	42	2
X	245	0
X	32	1
X	131	3
X	45	3
X	103	1
X	197	0
X	279	2
X	87	0
X	79	0
X	121	3
X	117	2
X	133	1
A	333	4
A	334	9
A	335	5
A	336	9
A	337	4
A	338	1
X	319	0
X	224	3
X	222	7
X	48	0
X	241	4
X	316	3
X	54	5
X	265	0
X	2	2
X	220	0
X	149	0
X	105	3
X	94	3
X	176	2
X	224	2
X	161	6
X	123	4
X	87	1
X	209	0
X	88	0
X	57	0
X	203	7
X	178	4
X	214	0
X	114	0
X	129	2
X	18	1
X	113	2
X	331	2
X	321	0
X	279	6
X	278	0
X	240	7
X	260	4
X	61	3
X	20	5
X	66	1
X	308	5
X	146	8
X	195	4
X	106	2
X	6	2
X	175	0
X	8	2
X	133	0
X	94	4
X	326	1
X	156	7
X	96	1
X	208	3
X	271	2
X	304	1
X	193	2
X	56	0
X	60	0
X	87	1
X	19	2
X	293	1
X	123	1
X	52	0
X	154	0
X	56	2
X	207	1
X	110	1
X	186	5
X	80	0
X	145	0
X	221	2
X	258	1
X	166	5
X	69	8
X	43	1
X	162	2
X	199	7
X	326	4
F	7	1
F	120	6
F	132	1
F	74	1
F	232	5
F	336	5
F	99	3
F	162	2
F	273	5
F	114	1
X	216	4
X	135	0
X	233	1
X	161	5
X	294	6
X	147	1
X	307	3
X	178	2
X	39	4
X	199	6
X	59	1
X	234	3
X	124	1
X	197	2
X	134	3
X	188	0
X	146	0
X	324	1
X	325	6
X	265	0
X	327	0
X	237	6
X	88	1
X	34	0
A	339	9
A	340	4
A	341	3
A	342	5
A	343	6
A	344	2
X	17	1
X	82	3
X	79	1
X	104	7
X	278	0
X	286	2
X	319	2
X	301	5
X	284	1
X	184	0
X	39	4
X	228	2
X	274	2
X	158	0
X	136	2
X	331	3
X	325	5
X	269	9
X	90	0
X	0	3
X	159	6
X	85	0
X	154	0
X	5	5
X	48	2
X	242	1
X	306	1
X	274	0
X	148	0
X	334	6
X	225	0
X	212	0
X	128	1
X	149	0
X	267	1
X	249	1
X	274	6
X	54	2
X	184	0
X	321	0
X	17	0
X	228	3
X	46	0
X	340	3
X	204	0
X	304	2
X	60	0
X	214	1
X	242	2
X	49	0
X	254	1
X	290	2
X	283	3
X	109	2
X	303	1
X	197	2
X	52	0
X	244	5
X	248	0
X	10	1
X	287	6
X	180	1
X	109	0
X	21	5
X	297	0
X	146	3
X	30	0
X	286	3
X	102	2
X	81	0
X	232	8
X	63	0
X	329	8
X	248	0
X	123	2
X	344	1
X	139	4
X	15	0
X	279	4
X	294	4
X	296	3
X	155	7
X	53	4
X	59	0
X	186	3
X	71	1
X	283	3
X	301	0
X	170	5
X	193	3
X	169	4
X	196	0
X	70	3
X	26	5
X	226	4
X	313	6
X	290	2
X	150	0
X	266	2
X	57	4
X	245	0
X	73	0
X	97	1
X	156	2
X	121	2
X	179	6
X	209	1
X	89	4
X	213	0
X	204	0
X	284	2
X	1	2
X	305	0
X	119	0
X	54	1
X	276	3
X	310	1
X	39	0
X	23	0
X	82	1
X	189	2
X	265	0
X	163	0
X	140	8
X	313	5
X	54	3
X	66	0
X	14	1
X	166	4
X	196	0
X	40	1
X	127	4
X	332	0
X	9	0
X	120	3
X	245	1
X	98	2
X	178	5
X	175	0
X	125	0
X	156	3
X	234	1
X	61	2
X	291	0
X	300	5
X	274	4
X	91	2
X	96	5
X	153	7
X	179	6
X	30	2
X	89	6
X	178	2
X	68	0
X	20	0
X	4	1
X	335	4
X	185	4
X	5	2
X	185	8
F	288	2
F	242	1
F	286	2
F	304	1
F	306	1
F	151	1
F	30	0
F	293	1
F	343	0
F	109	3
F	339	6
F	318	3
F	106	1
F	177	7
F	202	5
F	9	1
F	98	4
F	55	3
F	205	9
F	142	1
X	263	5
X	134	2
X	209	3
X	325	4
X	141	0
X	177	6
X	242	3
X	71	3
X	160	0
X	14	4
X	135	2
X	141	0
X	302	2
X	333	0
X	255	2
X	259	0
X	193	3
X	167	2
X	50	2
X	6	2
X	275	1
X	175	0
X	50	2
X	22	1
X	227	4
X	69	1
X	45	4
X	222	6
X	196	0
X	209	0
A	345	5
A	346	6
A	347	9
A	348	1
A	349	9
A	350	5
A	351	8
A	352	6
A	353	4
A	354	1
A	355	1
A	356	10
A	357	2
A	358	1
A	359	4
A	360	8
A	361	8
A	362	7
A	363	10
A	364	4
A	365	3
A	366	1
A	367	9
A	368	4
A	369	8
A	370	8
A	371	6
A	372	2
A	373	9
A	374	1
A	375	9
A	376	1
A	377	5
A	378	6
A	379	6
A	380	10
A	381	3
A	382	5
A	383	5
A	384	2
A	385	8
A	386	10
A	387	8
A	388	1
A	389	2
A	390	6
A	391	6
A	392	7
A	393	2
A	394	10
A	395	10
A	396	8
A	397	6
A	398	7
A	399	9
A	400	1
A	401	3
A	402	1
A	403	8
A	404	6
A	405	8
A	406	8
A	407	5
A	408	1
A	409	1
A	410	5
A	411	8
A	412	10
A	413	4
A	414	7
A	415	2
A	416	4
A	417	2
A	418	4
A	419	3
A	420	7
A	421	6
A	422	6
A	423	4
A	424	2
A	425	3
A	426	2
A	427	9
A	428	2
A	429	9
A	430	1
A	431	9
A	432	10
A	433	8
A	434	5
A	435	7
A	436	1
A	437	9
A	438	9
A	439	3
A	440	10
A	441	9
A	442	1
A	443	5
A	444	7
A	445	10
A	446	10
A	447	2
A	448	4
A	449	1
A	450	2
A	451	2
A	452	4
A	453	5
A	454	5
A	455	5
A	456	4
A	457	3
A	458	1
A	459	2
A	460	4
A	461	2
A	462	4
A	463	5
A	464	9
A	465	1
A	466	5
A	467	6
A	468	6
A	469	3
A	470	2
X	267	6
X	305	1
X	158	0
X	33	1
X	438	1
X	103	1
X	171	4
X	141	0
X	188	0
X	208	2
X	230	4
X	109	1
X	93	7
X	257	1
X	339	8
X	21	3
X	121	1
X	410	3
X	169	1
X	53	4
X	451	1
X	454	2
X	338	0
X	359	1
X	345	3
X	354	0
X	431	7
X	431	0
X	144	0
X	92	1
F	456	1
F	165	2
F	127	0
F	197	1
F	458	0
F	175	0
F	384	1
F	101	1
F	277	3
F	160	2
F	246	1
F	465	0
F	268	2
F	229	2
F	241	1
F	431	1
F	81	0
F	8	0
F	230	5
F	426	1
F	108	1
F	349	8
F	321	1
F	294	0
F	131	2
X	338	0
X	25	3
X	463	4
X	22	0
X	435	5
X	418	2
X	136	0
X	398	3
X	467	0
X	72	0
A	471	7
A	472	6
A	473	5
A	474	4
A	475	10
A	476	7
A	477	7
A	478	9
A	479	3
A	480	8
A	481	1
A	482	10
A	483	6
A	484	9
A	485	9
A	486	8
A	487	6
A	488	5
A	489	8
A	490	6
A	491	5
A	492	10
A	493	3
A	494	1
A	495	6
A	496	8
A	497	8
A	498	9
A	499	7
A	500	3
A	501	8
A	502	9
A	503	2
A	504	4
A	505	6
A	506	2
A	507	3
A	508	6
A	509	3
A	510	1
A	511	5
A	512	6
X	450	0
X	441	6
X	76	1
X	510	0
X	481	0
X	57	9
X	179	6
X	463	3
X	89	3
X	364	0
X	149	0
X	417	0
X	105	2
X	391	5
X	272	2
X	387	4
X	364	1
X	288	0
X	500	1
X	509	1
X	456	3
X	45	4
X	415	1
X	383	1
X	222	8
X	238	1
X	372	1
X	424	1
X	187	4
X	354	0
X	303	2
X	359	0
X	289	4
X	328	2
X	206	1
X	142	0
X	208	2
X	507	1
X	368	3
X	282	1
X	27	7
X	453	3
X	240	2
X	426	0
X	41	3
X	374	0
X	293	0
X	485	0
X	453	0
X	224	9
X	171	0
X	346	3
X	227	2
X	455	1
X	363	0
X	448	0
X	117	6
X	188	0
X	231	4
X	192	1
X	105	2
X	167	4
X	88	3
X	158	0
X	82	4
X	108	5
X	98	2
X	377	4
X	200	1
X	265	0
X	63	2
X	384	0
X	30	3
X	401	1
X	130	0
X	159	0
X	183	4
X	26	0
X	481	0
X	137	5
F	422	1
F	415	1
X	6	2
X	500	1
X	266	3
X	198	3
X	483	5
X	301	0
X	142	0
X	195	6
X	403	1
X	150	2
X	197	2
X	367	4
X	471	6
X	292	7
X	394	6
X	32	0
X	45	3
X	447	1
X	105	5
X	186	3
X	374	0
X	215	4
X	61	2
X	18	1
X	80	0
X	393	0
X	159	8
X	111	1
X	489	5
X	184	0
X	79	0
X	266	1
X	218	0
X	227	2
X	258	3
X	506	0
X	463	3
X	475	2
X	344	0
X	493	2
X	285	5
X	311	0
A	513	1
A	514	7
A	515	10
A	516	2
A	517	8
A	518	5
A	519	3
A	520	7
A	521	5
A	522	9
A	523	4
A	524	8
A	525	3
A	526	5
A	527	3
A	528	8
A	529	8
A	530	3
A	531	6
A	532	9
A	533	6
A	534	3
A	535	8
A	536	8
X	80	0
X	316	2
X	68	1
X	39	2
X	16	2
X	530	1
X	340	1
X	407	1
X	125	1
X	318	2
X	266	1
X	495	0
X	80	0
X	99	7
X	351	5
X	426	0
X	370	6
X	522	1
X	254	7
X	294	5
X	349	6
X	370	4
X	529	3
X	178	2
X	368	2
X	113	4
X	232	3
X	128	1
X	193	2
X	2	6
X	288	0
X	513	0
X	113	3
X	140	5
X	477	1
X	396	1
X	508	3
X	191	1
X	409	0
X	164	1
X	436	0
X	132	5
X	200	2
X	373	5
X	204	0
X	436	0
X	33	0
X	234	0
X	349	3
X	134	2
X	282	1
X	139	0
X	90	0
X	164	1
X	318	0
X	235	7
X	234	1
X	223	3
X	196	0
X	181	1
X	231	3
X	160	0
X	370	2
X	372	1
X	74	4
X	298	6
X	500	2
X	203	5
X	403	7
X	447	1
X	187	3
X	436	0
X	463	0
X	221	1
X	74	5
X	47	0
X	340	0
X	388	0
X	110	1
X	192	0
X	414	1
X	100	4
X	448	1
X	322	5
X	270	0
X	235	6
X	134	2
X	61	4
X	410	2
X	167	0
X	221	0
X	341	2
X	43	2
X	247	4
X	525	2
X	474	3
X	460	3
X	354	0
X	93	2
X	426	0
X	252	6
X	333	1
X	240	2
X	387	2
X	419	1
X	414	6
X	358	0
X	409	0
X	200	4
X	181	1
X	434	1
X	445	6
F	37	0
F	453	3
F	99	8
F	19	2
F	206	3
F	115	2
F	258	4
F	441	4
F	312	7
F	359	0
F	379	2
F	70	1
F	97	2
F	348	0
F	0	3
F	288	1
F	13	0
F	98	1
F	442	0
F	8	3
F	91	2
F	113	1
F	363	4
F	531	0
F	447	0
F	164	0
F	416	3
F	321	0
F	12	6
F	495	4
F	276	2
F	456	3
F	471	1
F	174	0
F	420	3
F	350	2
F	376	0
F	381	1
F	170	0
F	375	5
X	124	1
X	104	1
X	8	1
X	88	2
X	268	1
X	239	1
X	389	0
X	450	1
X	360	6
X	183	7
X	39	0
X	255	3
X	383	3
X	223	1
X	503	1
X	432	5
X	281	8
X	329	7
X	130	1
X	159	3
X	177	2
X	152	2
X	32	1
X	274	6
X	201	5
X	229	3
X	204	0
X	530	2
X	77	2
X	166	5
A	537	1
A	538	7
A	539	5
A	540	6
A	541	8
A	542	3
A	543	4
A	544	10
A	545	6
A	546	10
A	547	2
A	548	5
A	549	6
A	550	9
A	551	4
A	552	10
A	553	3
A	554	3
A	555	2
A	556	9
A	557	10
A	558	4
A	559	1
A	560	6
A	561	5
A	562	6
A	563	6
A	564	9
A	565	2
A	566	3
A	567	7
A	568	4
A	569	1
A	570	3
A	571	3
A	572	4
A	573	6
A	574	2
A	575	8
A	576	8
A	577	9
A	578	8
A	579	8
A	580	10
A	581	3
A	582	2
A	583	8
A	584	8
A	585	10
A	586	3
A	587	2
A	588	1
A	589	8
A	590	5
A	591	3
A	592	9
A	593	9
A	594	1
A	595	4
A	596	10
A	597	4
A	598	9
A	599	1
A	600	4
A	601	6
A	602	1
A	603	3
A	604	6
A	605	5
A	606	4
A	607	2
A	608	1
A	609	5
A	610	10
A	611	10
A	612	7
A	613	2
A	614	6
A	615	4
A	616	9
A	617	6
A	618	10
A	619	3
A	620	8
A	621	9
X	34	0
X	448	2
X	374	0
X	248	0
X	146	0
X	449	0
X	204	0
X	575	4
X	414	6
X	359	3
X	47	0
X	399	5
X	287	6
X	64	0
X	464	0
X	506	0
X	244	5
X	261	7
X	380	2
X	169	5
X	478	4
X	600	2
F	291	5
F	242	0
F	225	3
F	221	1
F	148	2
F	243	4
F	577	8
F	421	1
F	176	1
F	568	0
F	249	0
F	160	0
F	250	1
F	485	5
F	340	2
X	151	0
X	66	1
X	128	0
X	56	2
X	69	0
X	603	1
X	545	4
X	43	2
X	207	0
X	44	0
X	233	1
X	67	2
X	555	0
X	104	0
X	443	2
X	94	4
X	418	3
X	118	2
X	301	5
X	164	1
X	368	0
X	393	0
X	12	1
X	450	0
X	518	4
X	599	0
X	510	0
X	603	1
X	285	0
X	113	3
X	368	3
X	353	3
X	495	5
X	546	5
X	510	0
X	125	1
X	373	6
X	444	0
X	454	3
X	201	6
X	67	1
X	30	3
A	622	10
A	623	2
A	624	2
A	625	10
A	626	6
A	627	6
A	628	6
A	629	4
A	630	1
A	631	7
A	632	5
A	633	2
A	634	6
A	635	6
A	636	9
X	179	0
X	474	0
X	107	2
X	320	2
X	422	2
X	113	5
X	134	2
X	488	1
X	145	1
X	498	2
X	294	3
X	265	0
X	264	0
X	271	2
X	183	2
X	404	5
X	187	2
X	106	5
X	582	0
X	557	8
X	455	4
X	546	3
X	325	5
X	233	3
X	426	0
X	535	1
X	594	0
X	32	2
X	425	1
X	218	0
X	267	3
X	312	3
X	166	5
X	584	3
X	101	0
X	319	1
X	548	3
X	282	1
X	326	2
X	492	5
F	439	1
F	297	0
F	337	1
F	148	1
F	291	7
F	235	3
F	355	0
F	402	0
X	401	0
X	601	0
X	84	2
X	56	4
X	530	0
X	496	0
X	195	3
X	406	4
X	417	1
X	281	0
X	135	3
X	414	1
X	198	1
X	192	0
X	265	0
X	329	0
X	192	1
X	107	2
X	589	7
A	637	3
A	638	3
A	639	10
A	640	6
A	641	10
A	642	7
A	643	9
A	644	1
X	349	0
X	539	4
X	139	1
X	341	1
X	361	6
X	257	1
X	512	2
X	576	7
X	384	0
X	146	5
X	527	2
X	55	1
X	233	3
X	176	4
X	618	5
X	511	0
X	503	1
X	171	4
X	538	3
X	334	1
X	143	3
X	168	0
F	227	3
F	590	0
X	594	0
X	165	1
X	632	0
X	418	1
X	296	3
X	346	2
X	515	0
X	343	3
X	460	0
X	9	6
X	635	1
X	72	0
X	485	3
X	140	3
X	124	1
X	354	0
X	595	3
X	371	0
A	645	6
A	646	9
A	647	4
A	648	10
A	649	10
A	650	10
A	651	3
A	652	1
A	653	2
A	654	1
A	655	10
A	656	4
A	657	1
A	658	9
A	659	1
A	660	9
A	661	2
A	662	7
A	663	1
A	664	1
A	665	2
A	666	2
A	667	4
A	668	5
A	669	8
A	670	1
A	671	4
A	672	6
A	673	3
A	674	9
A	675	3
A	676	3
A	677	1
A	678	10
A	679	6
A	680	9
A	681	2
A	682	2
A	683	2
A	684	8
X	382	4
X	250	3
X	379	4
X	634	1
X	396	5
X	482	7
X	75	0
X	233	0
